Kind,Name,Cyclomatic
Public Constructor,org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap.DualLinkedHashBidiMap,1
Public Constructor,org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap.DualLinkedHashBidiMap,1
Protected Constructor,org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap.DualLinkedHashBidiMap,1
Protected Method,org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap.createBidiMap,1
Private Method,org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap.readObject,1
Private Method,org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap.writeObject,1
Public Constructor,org.apache.commons.collections4.bidimap.DualLinkedHashBidiMapTest.DualLinkedHashBidiMapTest,1
Public Method,org.apache.commons.collections4.bidimap.DualLinkedHashBidiMapTest.getCompatibilityVersion,1
Public Method,org.apache.commons.collections4.bidimap.DualLinkedHashBidiMapTest.ignoredTests,1
Public Method,org.apache.commons.collections4.bidimap.DualLinkedHashBidiMapTest.makeObject,1
Public Static Method,org.apache.commons.collections4.bidimap.DualLinkedHashBidiMapTest.suite,1
Protected Constructor,org.apache.commons.collections4.bidimap.DualTreeBidiMap.BidiOrderedMapIterator.BidiOrderedMapIterator,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.BidiOrderedMapIterator.getKey,2
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.BidiOrderedMapIterator.getValue,2
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.BidiOrderedMapIterator.hasNext,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.BidiOrderedMapIterator.hasPrevious,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.BidiOrderedMapIterator.next,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.BidiOrderedMapIterator.previous,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.BidiOrderedMapIterator.remove,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.BidiOrderedMapIterator.reset,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.BidiOrderedMapIterator.setValue,3
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.BidiOrderedMapIterator.toString,2
Public Constructor,org.apache.commons.collections4.bidimap.DualTreeBidiMap.DualTreeBidiMap,1
Public Constructor,org.apache.commons.collections4.bidimap.DualTreeBidiMap.DualTreeBidiMap,1
Public Constructor,org.apache.commons.collections4.bidimap.DualTreeBidiMap.DualTreeBidiMap,1
Protected Constructor,org.apache.commons.collections4.bidimap.DualTreeBidiMap.DualTreeBidiMap,1
Protected Constructor,org.apache.commons.collections4.bidimap.DualTreeBidiMap.ViewMap.ViewMap,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.ViewMap.clear,2
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.ViewMap.containsValue,1
Protected Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.ViewMap.decorated,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.ViewMap.headMap,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.ViewMap.nextKey,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.ViewMap.previousKey,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.ViewMap.subMap,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.ViewMap.tailMap,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.comparator,1
Protected Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.createBidiMap,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.firstKey,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.headMap,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.inverseBidiMap,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.inverseOrderedBidiMap,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.inverseSortedBidiMap,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.lastKey,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.mapIterator,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.nextKey,4
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.previousKey,4
Private Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.readObject,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.subMap,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.tailMap,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.valueComparator,1
Private Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap.writeObject,1
Public Constructor,org.apache.commons.collections4.bidimap.DualTreeBidiMap2Test.DualTreeBidiMap2Test,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap2Test.IntegerComparator.compare,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap2Test.getCompatibilityVersion,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap2Test.ignoredTests,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap2Test.makeConfirmedMap,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap2Test.makeObject,1
Public Static Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap2Test.suite,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap2Test.testCollections364,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap2Test.testComparator,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap2Test.testComparator2,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap2Test.testSerializeDeserializeCheckComparator,2
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMap2Test.testSortOrder,2
Public Constructor,org.apache.commons.collections4.bidimap.DualTreeBidiMapTest.DualTreeBidiMapTest,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMapTest.ignoredTests,1
Public Method,org.apache.commons.collections4.bidimap.DualTreeBidiMapTest.makeObject,1
Public Static Method,org.apache.commons.collections4.bidimap.DualTreeBidiMapTest.suite,1
Constructor,org.apache.commons.collections4.bidimap.TreeBidiMap.DataElement.DataElement,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.DataElement.toString,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.DataElement.valueOf,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.DataElement.values,1
Constructor,org.apache.commons.collections4.bidimap.TreeBidiMap.EntryView.EntryView,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.EntryView.contains,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.EntryView.iterator,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.EntryView.remove,3
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.clear,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.containsKey,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.containsValue,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.entrySet,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.equals,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.firstKey,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.get,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.getKey,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.hashCode,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.inverseBidiMap,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.isEmpty,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.keySet,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.lastKey,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.mapIterator,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.nextKey,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.previousKey,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.put,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.putAll,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.remove,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.removeValue,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.size,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.toString,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Inverse.values,2
Constructor,org.apache.commons.collections4.bidimap.TreeBidiMap.InverseEntryView.InverseEntryView,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.InverseEntryView.contains,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.InverseEntryView.iterator,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.InverseEntryView.remove,3
Constructor,org.apache.commons.collections4.bidimap.TreeBidiMap.InverseViewMapEntryIterator.InverseViewMapEntryIterator,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.InverseViewMapEntryIterator.createEntry,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.InverseViewMapEntryIterator.next,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.InverseViewMapEntryIterator.previous,1
Public Constructor,org.apache.commons.collections4.bidimap.TreeBidiMap.InverseViewMapIterator.InverseViewMapIterator,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.InverseViewMapIterator.getKey,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.InverseViewMapIterator.getValue,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.InverseViewMapIterator.next,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.InverseViewMapIterator.previous,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.InverseViewMapIterator.setValue,1
Public Constructor,org.apache.commons.collections4.bidimap.TreeBidiMap.KeyView.KeyView,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.KeyView.contains,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.KeyView.iterator,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.KeyView.remove,1
Constructor,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.Node,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.copyColor,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.equals,3
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.getData,3
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.getKey,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.getLeft,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.getParent,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.getRight,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.getValue,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.hashCode,2
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.isBlack,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.isLeftChild,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.isRed,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.isRightChild,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.setBlack,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.setLeft,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.setParent,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.setRed,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.setRight,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.setValue,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.Node.swapColors,1
Public Constructor,org.apache.commons.collections4.bidimap.TreeBidiMap.TreeBidiMap,1
Public Constructor,org.apache.commons.collections4.bidimap.TreeBidiMap.TreeBidiMap,1
Public Constructor,org.apache.commons.collections4.bidimap.TreeBidiMap.ValueView.ValueView,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.ValueView.contains,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.ValueView.iterator,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.ValueView.remove,1
Constructor,org.apache.commons.collections4.bidimap.TreeBidiMap.View.View,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.View.clear,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.View.size,1
Constructor,org.apache.commons.collections4.bidimap.TreeBidiMap.ViewIterator.ViewIterator,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.ViewIterator.hasNext,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.ViewIterator.hasPrevious,1
Protected Method,org.apache.commons.collections4.bidimap.TreeBidiMap.ViewIterator.navigateNext,3
Protected Method,org.apache.commons.collections4.bidimap.TreeBidiMap.ViewIterator.navigatePrevious,4
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.ViewIterator.remove,4
Constructor,org.apache.commons.collections4.bidimap.TreeBidiMap.ViewMapEntryIterator.ViewMapEntryIterator,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.ViewMapEntryIterator.next,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.ViewMapEntryIterator.previous,1
Constructor,org.apache.commons.collections4.bidimap.TreeBidiMap.ViewMapIterator.ViewMapIterator,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.ViewMapIterator.getKey,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.ViewMapIterator.getValue,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.ViewMapIterator.next,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.ViewMapIterator.previous,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.ViewMapIterator.setValue,1
Private Static Method,org.apache.commons.collections4.bidimap.TreeBidiMap.checkKey,1
Private Static Method,org.apache.commons.collections4.bidimap.TreeBidiMap.checkKeyAndValue,1
Private Static Method,org.apache.commons.collections4.bidimap.TreeBidiMap.checkNonNullComparable,3
Private Static Method,org.apache.commons.collections4.bidimap.TreeBidiMap.checkValue,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.clear,1
Private Static Generic Method,org.apache.commons.collections4.bidimap.TreeBidiMap.compare,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.containsKey,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.containsValue,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.copyColor,3
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.doEquals,9
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.doHashCode,3
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.doPut,7
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.doRedBlackDelete,12
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.doRedBlackDeleteFixup,9
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.doRedBlackInsert,9
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.doRemoveKey,2
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.doRemoveValue,2
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.doToString,6
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.entrySet,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.equals,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.firstKey,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.get,2
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.getGrandParent,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.getKey,2
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.getLeftChild,2
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.getMapIterator,3
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.getParent,2
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.getRightChild,2
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.greatestNode,3
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.grow,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.hashCode,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.insertValue,6
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.inverseBidiMap,2
Private Static Method,org.apache.commons.collections4.bidimap.TreeBidiMap.isBlack,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.isEmpty,1
Private Static Method,org.apache.commons.collections4.bidimap.TreeBidiMap.isRed,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.keySet,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.lastKey,2
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.leastNode,3
Private Generic Method,org.apache.commons.collections4.bidimap.TreeBidiMap.lookup,4
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.lookupKey,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.lookupValue,1
Private Static Method,org.apache.commons.collections4.bidimap.TreeBidiMap.makeBlack,2
Private Static Method,org.apache.commons.collections4.bidimap.TreeBidiMap.makeRed,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.mapIterator,2
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.modify,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.nextGreater,4
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.nextKey,2
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.nextSmaller,4
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.previousKey,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.put,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.putAll,2
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.readObject,2
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.remove,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.removeValue,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.rotateLeft,4
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.rotateRight,4
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.shrink,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.size,1
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.swapPosition,15
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.toString,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMap.values,2
Private Method,org.apache.commons.collections4.bidimap.TreeBidiMap.writeObject,2
Public Constructor,org.apache.commons.collections4.bidimap.TreeBidiMapTest.TreeBidiMapTest,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMapTest.getCompatibilityVersion,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMapTest.ignoredTests,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMapTest.isAllowNullKey,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMapTest.isAllowNullValue,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMapTest.isSetValueSupported,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMapTest.makeConfirmedMap,1
Public Method,org.apache.commons.collections4.bidimap.TreeBidiMapTest.makeObject,1
Public Static Method,org.apache.commons.collections4.bidimap.TreeBidiMapTest.suite,1
Private Constructor,org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.UnmodifiableBidiMap,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.clear,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.entrySet,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.inverseBidiMap,2
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.keySet,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.mapIterator,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.put,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.putAll,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.remove,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.removeValue,1
Public Static Generic Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.unmodifiableBidiMap,2
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.values,1
Public Constructor,org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.UnmodifiableBidiMapTest,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.ignoredTests,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.isPutAddSupported,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.isPutChangeSupported,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.isRemoveSupported,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.makeConfirmedMap,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.makeFullMap,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.makeObject,1
Public Static Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.suite,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.testDecorateFactory,2
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.testUnmodifiable,1
Private Constructor,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.UnmodifiableOrderedBidiMap,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.clear,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.entrySet,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.inverseBidiMap,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.inverseOrderedBidiMap,2
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.keySet,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.mapIterator,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.put,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.putAll,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.remove,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.removeValue,1
Public Static Generic Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.unmodifiableOrderedBidiMap,2
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.values,1
Public Constructor,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.UnmodifiableOrderedBidiMapTest,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.ignoredTests,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.isAllowNullKey,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.isAllowNullValue,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.isPutAddSupported,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.isPutChangeSupported,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.isRemoveSupported,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.makeConfirmedMap,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.makeFullMap,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.makeObject,1
Public Static Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.suite,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.testDecorateFactory,2
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.testUnmodifiable,1
Private Constructor,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.UnmodifiableSortedBidiMap,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.clear,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.entrySet,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.headMap,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.inverseBidiMap,2
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.keySet,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.mapIterator,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.put,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.putAll,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.remove,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.removeValue,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.subMap,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.tailMap,1
Public Static Generic Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.unmodifiableSortedBidiMap,2
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.values,1
Public Constructor,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.UnmodifiableSortedBidiMapTest,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.ignoredTests,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.isAllowNullKey,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.isAllowNullValue,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.isPutAddSupported,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.isPutChangeSupported,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.isRemoveSupported,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.isSubMapViewsSerializable,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.makeConfirmedMap,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.makeFullMap,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.makeObject,1
Public Static Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.suite,1
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.testDecorateFactory,2
Public Method,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.testUnmodifiable,1
Protected Constructor,org.apache.commons.collections4.collection.AbstractCollectionDecorator.AbstractCollectionDecorator,2
Protected Constructor,org.apache.commons.collections4.collection.AbstractCollectionDecorator.AbstractCollectionDecorator,1
Public Method,org.apache.commons.collections4.collection.AbstractCollectionDecorator.add,1
